"Actual","Predicted"
2.132,1.18352255639098
4.009,3.33386456605859
0,1.33371300448431
0,3.33386456605859
1.894,2.14876895593489
3.218,2.14876895593489
4.882,3.33386456605859
3.248,3.33386456605859
2.161,2.14876895593489
3.996,3.33386456605859
0,2.14876895593489
0,1.41381898454746
3.921,2.88169583931134
3.084,3.33386456605859
0,1.33371300448431
3.698,3.33386456605859
0,2.14876895593489
0,3.07447245017585
3.894,2.14876895593489
3.57,2.88169583931134
1.963,2.88169583931134
2.139,2.90889735099338
0,2.14876895593489
2.219,3.33386456605859
0,3.33386456605859
4.256,2.14876895593489
2.99,2.14876895593489
0,3.33386456605859
1.575,2.14876895593489
0,0
3.536,3.33386456605859
3.569,2.7586405109489
2.989,2.88169583931134
1.301,2.14876895593489
0,0
2.39,2.88169583931134
2.008,2.14876895593489
2.476,2.88169583931134
1.52,2.14876895593489
1.874,2.7586405109489
3.53,3.30832467532467
1.307,2.88169583931134
3.198,2.7586405109489
2.092,2.90889735099338
3.859,2.14876895593489
3.621,3.33386456605859
3.433,0.907041775456919
4.018,2.14876895593489
3.069,2.88169583931134
0,3.33386456605859
0,0.265447115384615
2.381,3.33386456605859
3.247,3.33386456605859
0,0.109605479452055
3.083,2.14876895593489
0,0.109605479452055
2.024,3.33386456605859
3.998,2.88169583931134
4.026,2.88169583931134
0,0
0,2.14876895593489
3.685,1.33371300448431
4.69,3.33386456605859
2.502,3.07447245017585
2.816,2.88169583931134
1.687,2.14876895593489
0.996,0.907041775456919
3.059,2.39561398963731
4.248,2.7586405109489
3.532,3.33386456605859
3.646,2.7586405109489
3.385,3.30832467532467
0,2.14876895593489
4.22,2.88169583931134
3.441,3.4526301369863
0,3.33386456605859
3.218,1.41381898454746
3.423,2.14876895593489
3.149,2.88169583931134
4.498,2.39561398963731
4.526,3.33386456605859
0,2.7586405109489
2.881,3.33386456605859
4.161,3.4526301369863
4.222,3.30832467532467
4.7,2.88169583931134
4.019,2.88169583931134
4.055,3.33386456605859
4.794,3.07447245017585
0,1.41381898454746
0,0.907041775456919
3.716,3.07447245017585
1.265,2.14876895593489
0,2.14876895593489
4.186,3.4526301369863
0,0.907041775456919
4.194,2.90889735099338
1.887,3.33386456605859
3.775,2.14876895593489
2.737,3.33386456605859
3.571,3.33386456605859
0,0.109605479452055
3.11,2.14876895593489
3.382,3.07447245017585
1.5,2.14876895593489
4.538,2.88169583931134
0,2.88169583931134
0,1.41381898454746
3.213,2.14876895593489
0,1.33371300448431
2.354,3.07447245017585
2.896,2.88169583931134
2.427,2.14876895593489
2.84,2.88169583931134
0,0.907041775456919
4.357,3.33386456605859
2.044,2.39561398963731
2.461,2.7586405109489
2.507,2.88169583931134
3.858,2.14876895593489
0,3.33386456605859
3.098,3.33386456605859
3.25,3.07447245017585
3.558,3.33386456605859
0,0.265447115384615
4.734,3.07447245017585
3.13,3.33386456605859
0,1.18352255639098
1.955,2.39561398963731
4.568,1.33371300448431
0,0.109605479452055
2.483,2.88169583931134
2.019,2.39561398963731
1.853,2.88169583931134
1.618,2.14876895593489
2.985,3.4526301369863
0,0.109605479452055
3.333,1.33371300448431
0,1.33371300448431
0,2.88169583931134
3.274,3.4526301369863
3.689,3.33386456605859
1.6,2.14876895593489
3.883,2.88169583931134
2.884,3.33386456605859
4.432,2.88169583931134
2.574,2.88169583931134
3.514,3.07447245017585
0,0
1.879,2.88169583931134
2.669,2.88169583931134
4.049,2.88169583931134
4.825,0.907041775456919
0,0.907041775456919
3.218,3.33386456605859
4.254,2.88169583931134
4.356,2.88169583931134
4.51,3.33386456605859
2.632,2.7586405109489
0,2.14876895593489
0,1.33371300448431
0,1.18352255639098
2.691,2.7586405109489
3.82,2.90889735099338
4.665,2.39561398963731
3.476,3.33386456605859
1.457,2.88169583931134
3.505,3.07447245017585
0,1.33371300448431
0,0.109605479452055
2.895,3.07447245017585
0,1.33371300448431
2.611,2.14876895593489
3.597,2.88169583931134
4.796,2.7586405109489
1.964,2.14876895593489
2.205,2.14876895593489
2.002,2.88169583931134
4.592,2.88169583931134
3.822,2.88169583931134
0,3.07447245017585
0,2.14876895593489
0,0.907041775456919
2.955,2.88169583931134
2.172,2.88169583931134
0,0.109605479452055
2.99,1.33371300448431
0,0.265447115384615
4.049,2.90889735099338
0,3.07447245017585
2.895,2.14876895593489
2.424,2.39561398963731
0,1.33371300448431
0,1.33371300448431
3.612,3.33386456605859
4.431,2.14876895593489
0,2.14876895593489
3.399,2.14876895593489
4.009,2.90889735099338
0,2.88169583931134
1.839,1.33371300448431
0,0.109605479452055
4.033,2.90889735099338
0,1.41381898454746
4.56,2.39561398963731
2.766,3.33386456605859
0,2.88169583931134
0,2.90889735099338
4.115,2.14876895593489
2.352,2.14876895593489
3.612,3.33386456605859
3.855,3.33386456605859
0,1.41381898454746
0,0.109605479452055
1.807,2.14876895593489
2.252,2.14876895593489
2.433,2.39561398963731
0,2.14876895593489
0,0
0,1.18352255639098
4.141,2.14876895593489
1.887,2.7586405109489
1.984,2.14876895593489
4.81,3.33386456605859
2.472,2.39561398963731
0,0.109605479452055
2.66,2.39561398963731
4.965,2.14876895593489
3.214,2.88169583931134
0,2.7586405109489
1.899,2.14876895593489
3.301,2.88169583931134
0,0.109605479452055
4.479,2.14876895593489
2.783,2.14876895593489
3.775,3.33386456605859
3.877,3.33386456605859
3.891,3.07447245017585
3.283,2.88169583931134
0,2.14876895593489
3.426,2.14876895593489
2.27,2.14876895593489
3.579,3.33386456605859
2.518,2.88169583931134
2.959,2.88169583931134
3.561,2.7586405109489
2.45,1.18352255639098
4.15,2.88169583931134
3.193,2.90889735099338
4.967,2.14876895593489
0,2.14876895593489
0,2.14876895593489
1.632,3.33386456605859
0,2.88169583931134
3.671,2.88169583931134
3.938,3.33386456605859
0,2.88169583931134
3.851,2.88169583931134
3.966,2.14876895593489
1.375,2.14876895593489
4.505,2.88169583931134
4.815,3.07447245017585
0,0
0,1.33371300448431
2.374,2.14876895593489
4.323,3.07447245017585
2.244,3.33386456605859
3.9,2.88169583931134
3.036,2.88169583931134
3.972,2.88169583931134
1.828,2.14876895593489
3.004,0.907041775456919
0,1.33371300448431
2.392,2.88169583931134
3.164,0.907041775456919
1.058,2.14876895593489
2.276,2.14876895593489
3.15,3.33386456605859
1.148,2.14876895593489
0,0.109605479452055
3.23,2.7586405109489
2.406,2.14876895593489
0,2.14876895593489
2.828,2.14876895593489
4.366,2.90889735099338
4.805,3.33386456605859
1.772,3.33386456605859
3.425,2.88169583931134
2.304,2.88169583931134
0,1.18352255639098
4.499,2.90889735099338
3.871,2.14876895593489
0,2.14876895593489
0,1.33371300448431
2.885,2.14876895593489
2.42,2.39561398963731
0,3.33386456605859
0,2.88169583931134
0,2.14876895593489
3.846,3.33386456605859
0,2.14876895593489
3.841,2.14876895593489
0,2.88169583931134
3.712,3.33386456605859
3.112,2.88169583931134
4.641,3.33386456605859
1.715,2.88169583931134
4.396,2.14876895593489
2.03,2.88169583931134
3.828,3.4526301369863
0,3.07447245017585
4.955,3.07447245017585
2.628,2.39561398963731
1.881,2.88169583931134
1.905,2.90889735099338
4.134,3.33386456605859
0,0.109605479452055
2.911,2.14876895593489
0,0
2.282,2.88169583931134
2.597,2.39561398963731
2.802,0.907041775456919
4.42,3.33386456605859
2.855,3.33386456605859
2.85,2.14876895593489
3.196,3.07447245017585
0,2.14876895593489
0,2.88169583931134
0,0
3.043,2.88169583931134
0,0.907041775456919
0,2.39561398963731
3.086,2.7586405109489
0,0
4.929,3.33386456605859
2.837,2.14876895593489
2.767,2.14876895593489
4.155,0.907041775456919
0,1.33371300448431
0,3.33386456605859
3.826,0.907041775456919
4.259,2.7586405109489
4.027,3.33386456605859
2.844,3.33386456605859
3.293,3.07447245017585
2.864,3.33386456605859
2.442,2.14876895593489
3.755,3.4526301369863
0,2.14876895593489
3.043,2.14876895593489
2.691,2.14876895593489
2.932,3.33386456605859
0,1.33371300448431
4.718,2.7586405109489
4.665,3.33386456605859
0,1.33371300448431
3.342,2.14876895593489
3.952,3.33386456605859
3.548,3.33386456605859
0,0.907041775456919
4.664,2.88169583931134
2.781,2.14876895593489
2.58,3.33386456605859
0,2.88169583931134
0,3.33386456605859
2.644,1.41381898454746
1.241,2.14876895593489
2.075,2.88169583931134
1.605,2.14876895593489
0,2.14876895593489
3.975,2.14876895593489
2.064,3.07447245017585
4.924,3.33386456605859
1.932,1.33371300448431
0,3.33386456605859
1.037,2.14876895593489
4.555,3.33386456605859
0,2.88169583931134
0,0.109605479452055
0,3.33386456605859
4.043,2.14876895593489
0,0.907041775456919
2.182,2.88169583931134
0,1.33371300448431
4.913,2.14876895593489
3.084,3.33386456605859
2.462,1.33371300448431
0,1.33371300448431
2.551,3.33386456605859
3.995,2.88169583931134
4.34,2.88169583931134
0,1.33371300448431
2.988,2.88169583931134
2.6,3.33386456605859
3.315,2.88169583931134
4.38,3.07447245017585
3.425,3.07447245017585
3.891,3.33386456605859
1.593,2.14876895593489
0,2.14876895593489
3.163,2.39561398963731
3.171,2.7586405109489
0.625,1.18352255639098
0,2.14876895593489
3.101,0.265447115384615
3.053,2.88169583931134
2.103,2.14876895593489
0,0.907041775456919
2.667,3.4526301369863
3.875,2.14876895593489
0,1.41381898454746
0,2.14876895593489
2.273,2.14876895593489
0,3.07447245017585
0,0
3.099,3.30832467532467
3.878,2.88169583931134
1.646,1.18352255639098
2.326,2.88169583931134
0,2.14876895593489
0,0.109605479452055
0,1.41381898454746
0,0.109605479452055
1.494,2.7586405109489
2.714,3.33386456605859
4.381,3.33386456605859
4.998,2.39561398963731
4.736,3.33386456605859
0,2.14876895593489
2.805,2.88169583931134
4.932,2.14876895593489
3.05,1.18352255639098
4.598,2.88169583931134
3.467,3.07447245017585
0,1.33371300448431
4.335,2.88169583931134
4.775,1.41381898454746
0,1.18352255639098
1.94,3.33386456605859
2.192,2.7586405109489
2.112,2.7586405109489
0,0
4.056,2.88169583931134
3.818,3.30832467532467
2.429,2.14876895593489
4.785,3.07447245017585
4.114,3.33386456605859
2.265,3.07447245017585
4.292,2.7586405109489
0,1.18352255639098
0,0.907041775456919
0,1.33371300448431
3.635,2.14876895593489
3.611,3.33386456605859
3.876,2.14876895593489
4.695,3.33386456605859
3.101,2.39561398963731
2.136,1.18352255639098
3.208,3.33386456605859
1.785,2.14876895593489
2.561,2.39561398963731
4.251,3.33386456605859
0,2.88169583931134
3.618,1.33371300448431
3.573,2.88169583931134
0,3.07447245017585
0,3.07447245017585
1.654,2.14876895593489
3.415,3.33386456605859
4.676,2.14876895593489
0,0.109605479452055
0,2.14876895593489
1.443,2.14876895593489
1.651,2.14876895593489
2.068,3.07447245017585
4.803,2.7586405109489
0,3.33386456605859
3.647,2.7586405109489
4.478,2.7586405109489
3.286,2.14876895593489
1.207,2.14876895593489
4.151,3.4526301369863
0,1.33371300448431
3.728,2.88169583931134
2.425,1.18352255639098
0,1.33371300448431
2.843,2.14876895593489
0,0.907041775456919
0.895,2.14876895593489
2.116,2.88169583931134
4.638,3.33386456605859
4.582,3.33386456605859
0,1.33371300448431
0,0.265447115384615
3.615,2.14876895593489
4.347,3.07447245017585
0,0.109605479452055
4.415,2.88169583931134
4.781,2.39561398963731
3.209,2.7586405109489
0,0
0,3.07447245017585
2.014,2.14876895593489
2.657,1.33371300448431
0,0.265447115384615
1.594,2.14876895593489
4.045,2.14876895593489
0,0.109605479452055
0,0.109605479452055
1.59,2.14876895593489
0,2.14876895593489
0,2.14876895593489
1.63,1.18352255639098
2.989,2.14876895593489
2.927,2.88169583931134
0,0.109605479452055
1.306,0.907041775456919
0,0.907041775456919
2.024,2.88169583931134
3.217,3.07447245017585
2.846,3.07447245017585
2.381,2.88169583931134
0,0.907041775456919
3.907,2.88169583931134
2.988,3.33386456605859
4.672,3.33386456605859
3.162,2.39561398963731
0,3.33386456605859
0,0
0,0
4.669,3.07447245017585
2.642,2.88169583931134
0,3.33386456605859
2.109,2.88169583931134
3.584,3.33386456605859
0,2.14876895593489
0,0.907041775456919
0,2.88169583931134
0,0.109605479452055
4.712,2.88169583931134
0,2.39561398963731
3.595,1.41381898454746
2.245,3.07447245017585
0.794,2.14876895593489
0,2.14876895593489
4.031,2.88169583931134
0,2.14876895593489
0,2.14876895593489
0,3.33386456605859
2.546,3.33386456605859
0,2.14876895593489
0,2.14876895593489
3.113,2.14876895593489
0,0.109605479452055
0,2.14876895593489
0,1.41381898454746
4.176,3.33386456605859
2.915,2.7586405109489
1.742,3.33386456605859
4.122,3.33386456605859
2.812,2.14876895593489
4.221,3.33386456605859
0,2.14876895593489
4.902,2.14876895593489
0,2.39561398963731
0,2.14876895593489
4.687,3.33386456605859
3.844,2.90889735099338
4.191,2.88169583931134
1.72,2.14876895593489
0,2.14876895593489
0,1.33371300448431
3.88,0.907041775456919
4.847,3.33386456605859
2.313,1.33371300448431
1.722,2.14876895593489
3.015,2.88169583931134
4.181,2.14876895593489
3.738,1.41381898454746
4.736,2.88169583931134
4.714,3.33386456605859
4.943,3.07447245017585
2.516,2.14876895593489
1.652,2.14876895593489
0,2.14876895593489
4.53,3.33386456605859
1.172,2.14876895593489
4.897,1.33371300448431
3.281,1.41381898454746
1.739,2.14876895593489
0,2.88169583931134
3.132,1.41381898454746
2.262,2.14876895593489
2.561,2.14876895593489
3.873,2.14876895593489
0,2.88169583931134
2.84,2.39561398963731
2.699,3.07447245017585
0,2.14876895593489
2.516,2.39561398963731
0,0
3.715,2.88169583931134
4.023,2.88169583931134
0,2.14876895593489
2.512,3.33386456605859
2.488,2.14876895593489
3.184,3.33386456605859
2.8,2.14876895593489
3.34,2.14876895593489
1.505,2.14876895593489
3.592,1.33371300448431
0,0.109605479452055
0,2.14876895593489
4.109,2.88169583931134
0,1.41381898454746
2.512,3.07447245017585
3.249,1.41381898454746
0,2.88169583931134
2.88,2.14876895593489
1.057,2.14876895593489
4.274,2.88169583931134
4.514,2.14876895593489
1.8,2.88169583931134
1.115,2.14876895593489
1.33,1.41381898454746
4.467,2.88169583931134
1.047,2.14876895593489
0,2.14876895593489
2.772,2.88169583931134
3.519,2.7586405109489
4.713,2.39561398963731
4.771,2.39561398963731
0,0.109605479452055
4.741,3.33386456605859
1.412,2.14876895593489
3.866,2.14876895593489
0,3.07447245017585
0,1.33371300448431
0.861,2.14876895593489
0,2.14876895593489
2.075,2.14876895593489
4.725,3.33386456605859
1.412,2.14876895593489
2.508,2.14876895593489
3.605,2.88169583931134
1.568,2.14876895593489
0,1.33371300448431
0,1.41381898454746
1.56,2.14876895593489
0,3.33386456605859
3.688,2.14876895593489
0,2.14876895593489
0,1.41381898454746
4.867,2.39561398963731
3.056,2.14876895593489
4.167,3.4526301369863
3.278,2.14876895593489
3.248,2.88169583931134
0,2.39561398963731
3.42,2.14876895593489
0,2.88169583931134
0,2.88169583931134
4.704,2.7586405109489
2.419,2.88169583931134
4.095,2.90889735099338
2.28,1.18352255639098
4.811,2.39561398963731
0,0.907041775456919
2.065,2.14876895593489
4.054,2.14876895593489
0,3.07447245017585
3.825,2.90889735099338
2.883,3.33386456605859
1.356,2.14876895593489
3.125,1.33371300448431
4.608,3.33386456605859
0,0.109605479452055
1.049,2.14876895593489
3.584,3.30832467532467
3.801,3.33386456605859
2.786,2.14876895593489
3.627,3.33386456605859
4.379,3.33386456605859
0,2.14876895593489
0,2.39561398963731
0,0.109605479452055
3.439,2.14876895593489
4.702,0.907041775456919
3.848,2.14876895593489
4.546,2.14876895593489
0,2.7586405109489
4.907,3.33386456605859
1.608,2.14876895593489
4.564,2.14876895593489
0,0.109605479452055
3.475,2.88169583931134
2.505,3.33386456605859
3.126,3.4526301369863
3.168,3.33386456605859
3.248,3.07447245017585
3.925,3.33386456605859
3.795,2.88169583931134
3.95,2.88169583931134
3.893,2.14876895593489
3.632,2.88169583931134
4.788,2.88169583931134
2.788,2.7586405109489
0,0
0,2.14876895593489
0,2.88169583931134
0,2.14876895593489
4.474,3.33386456605859
1.957,3.33386456605859
3.543,3.07447245017585
2.412,2.14876895593489
2.906,2.14876895593489
3.781,2.88169583931134
3.821,2.90889735099338
2.05,2.88169583931134
0,2.14876895593489
4.747,2.39561398963731
0,3.07447245017585
3.255,1.18352255639098
4.76,3.33386456605859
4.575,3.07447245017585
1.672,2.88169583931134
0,2.39561398963731
3.083,3.33386456605859
3.513,2.88169583931134
4.44,2.7586405109489
4.016,2.90889735099338
4.307,0.907041775456919
0,0.109605479452055
3.516,2.88169583931134
3.529,3.33386456605859
4.695,3.33386456605859
2.338,2.88169583931134
2.986,3.4526301369863
1.808,2.14876895593489
3.087,2.14876895593489
0,0.109605479452055
0,2.88169583931134
0,2.14876895593489
2.444,2.88169583931134
0,1.41381898454746
2.41,2.7586405109489
0,2.14876895593489
3.702,3.4526301369863
3.017,3.07447245017585
1.818,2.14876895593489
3.225,1.41381898454746
3.263,3.33386456605859
1.266,1.41381898454746
0,1.33371300448431
3.465,2.88169583931134
3.889,2.88169583931134
1.581,2.14876895593489
3.224,1.18352255639098
0,1.33371300448431
4.353,2.90889735099338
0,2.39561398963731
0,1.41381898454746
4.455,3.33386456605859
3.19,1.41381898454746
2.087,2.39561398963731
2.605,2.7586405109489
3.814,3.33386456605859
0,0
4.147,3.4526301369863
2.566,2.14876895593489
4.411,2.14876895593489
3.658,2.14876895593489
2.957,3.07447245017585
4.777,3.33386456605859
0,1.41381898454746
2.677,2.88169583931134
4.76,3.07447245017585
0,1.33371300448431
0,2.14876895593489
4.455,2.88169583931134
4.26,2.90889735099338
4.764,3.07447245017585
3.311,3.33386456605859
0,2.39561398963731
4.606,3.33386456605859
4.338,2.7586405109489
0.973,2.14876895593489
0,1.33371300448431
4.667,1.41381898454746
3.978,3.33386456605859
1.678,3.33386456605859
3.837,2.88169583931134
2.027,2.14876895593489
3.97,2.88169583931134
0,0.907041775456919
2.476,2.88169583931134
2.161,2.7586405109489
2.225,2.14876895593489
3.233,1.41381898454746
1.584,2.14876895593489
3.835,2.14876895593489
2.404,2.14876895593489
0,2.7586405109489
4.286,2.7586405109489
4.534,3.33386456605859
3.972,3.33386456605859
4.394,2.88169583931134
0,1.33371300448431
4.355,2.88169583931134
3.368,0.265447115384615
4.17,2.7586405109489
2.631,2.7586405109489
1.578,2.14876895593489
3.666,2.88169583931134
0,2.14876895593489
0,3.07447245017585
2.351,3.33386456605859
3.91,2.88169583931134
0,2.14876895593489
4.26,2.88169583931134
3.346,2.88169583931134
2.811,2.14876895593489
3.791,1.41381898454746
3.224,3.07447245017585
4.582,1.18352255639098
3.506,3.33386456605859
2.338,2.14876895593489
0,1.18352255639098
4.176,2.88169583931134
0,0.109605479452055
3.465,2.88169583931134
0,0.907041775456919
0,1.18352255639098
0,0.109605479452055
0,0.109605479452055
2.221,2.88169583931134
3.47,3.4526301369863
3.567,3.33386456605859
1.936,2.39561398963731
1.296,1.41381898454746
2.388,2.14876895593489
0,0.907041775456919
3.712,3.33386456605859
3.78,2.14876895593489
0,2.14876895593489
0,2.14876895593489
0,1.33371300448431
3.809,2.14876895593489
0,1.33371300448431
3.341,2.88169583931134
3.509,2.90889735099338
4.339,3.33386456605859
0,2.14876895593489
3.159,2.14876895593489
0,2.14876895593489
3.912,3.07447245017585
0,2.88169583931134
3.203,2.88169583931134
4.525,3.33386456605859
3.247,2.39561398963731
1.979,2.88169583931134
4.424,1.18352255639098
0,1.33371300448431
3.88,3.30832467532467
0,1.33371300448431
0,2.14876895593489
4.773,3.07447245017585
3.92,2.14876895593489
4.869,3.33386456605859
0,1.33371300448431
4.85,2.14876895593489
1.205,2.14876895593489
4.958,1.18352255639098
2.318,2.88169583931134
3.942,3.33386456605859
0,0
4.928,2.39561398963731
1.975,2.88169583931134
2.621,2.14876895593489
3.74,2.88169583931134
2.005,2.39561398963731
0,2.88169583931134
0,3.33386456605859
3.256,2.88169583931134
1.537,1.18352255639098
4.91,2.88169583931134
2.194,2.39561398963731
2.074,2.88169583931134
3.287,3.33386456605859
0,0.907041775456919
1.662,2.14876895593489
4.732,1.33371300448431
4.127,3.33386456605859
2.633,2.88169583931134
0,0.109605479452055
4.242,3.33386456605859
3.927,2.90889735099338
4.643,2.7586405109489
1.728,2.88169583931134
3.811,2.90889735099338
4.441,1.18352255639098
3.29,1.41381898454746
4.636,3.33386456605859
2.592,3.07447245017585
0,1.41381898454746
3.515,3.33386456605859
0,2.14876895593489
4.557,3.33386456605859
1.929,2.7586405109489
0,2.14876895593489
4.76,3.07447245017585
4.35,2.14876895593489
0,3.33386456605859
2.727,0.109605479452055
3.976,3.07447245017585
4.188,3.33386456605859
3.355,3.30832467532467
2.893,1.41381898454746
2.131,2.39561398963731
3.325,2.14876895593489
2.811,2.7586405109489
0,1.18352255639098
0,1.33371300448431
3.607,2.39561398963731
0,1.33371300448431
4.946,2.90889735099338
4.763,3.07447245017585
1.819,1.33371300448431
4.066,2.88169583931134
2.436,2.14876895593489
0,1.41381898454746
0,0
3.189,3.30832467532467
4.458,2.90889735099338
2.785,2.14876895593489
3.857,3.07447245017585
4.447,2.90889735099338
4.039,2.88169583931134
4.157,3.4526301369863
2.975,2.88169583931134
0,0.109605479452055
0,1.33371300448431
0,1.33371300448431
0,3.07447245017585
3.836,3.33386456605859
0,2.14876895593489
2.546,3.33386456605859
2.938,3.4526301369863
2.737,2.14876895593489
0,2.14876895593489
4.372,2.88169583931134
4.025,2.88169583931134
2.818,2.14876895593489
3.985,1.33371300448431
3.026,2.7586405109489
4.631,3.33386456605859
2.61,2.88169583931134
0,0.907041775456919
3.843,2.14876895593489
2.997,2.88169583931134
3.044,2.90889735099338
3.625,3.33386456605859
1.979,2.39561398963731
0,2.14876895593489
3.223,2.88169583931134
3.897,3.33386456605859
1.85,1.33371300448431
2.169,3.33386456605859
3.027,3.07447245017585
2.726,1.33371300448431
0,0.907041775456919
4.037,2.88169583931134
3.397,2.88169583931134
2.338,2.88169583931134
3.076,3.33386456605859
2.57,2.88169583931134
3.406,3.07447245017585
4.088,2.90889735099338
3.663,2.88169583931134
2.916,2.14876895593489
1.502,2.14876895593489
3.971,2.14876895593489
3.841,2.14876895593489
2.425,2.39561398963731
2.053,2.88169583931134
2.255,3.33386456605859
3.085,3.33386456605859
2.288,2.88169583931134
3.601,3.07447245017585
0,1.18352255639098
4.513,2.7586405109489
1.906,1.18352255639098
0,0.265447115384615
0,0.907041775456919
0,2.88169583931134
2.117,2.39561398963731
3.596,3.4526301369863
2.705,3.07447245017585
3.002,2.88169583931134
4.985,2.7586405109489
0,2.7586405109489
3.031,3.07447245017585
0,1.41381898454746
3.52,2.88169583931134
3.465,2.14876895593489
1.862,2.88169583931134
1.959,2.39561398963731
0,3.07447245017585
2.81,2.88169583931134
3.57,3.33386456605859
3.397,3.33386456605859
2.487,3.33386456605859
4.853,2.14876895593489
3.611,2.14876895593489
0,1.33371300448431
0,2.14876895593489
0,0.109605479452055
2.655,3.4526301369863
0,3.33386456605859
0,3.07447245017585
4.395,2.14876895593489
4.668,2.14876895593489
0,0
2.972,3.07447245017585
3.165,2.14876895593489
1.826,3.33386456605859
2.106,2.88169583931134
3.083,2.14876895593489
3.244,3.07447245017585
4.764,2.7586405109489
4.085,2.14876895593489
0,1.33371300448431
2.021,2.14876895593489
4.161,2.14876895593489
0,2.88169583931134
3.649,2.90889735099338
2.518,2.39561398963731
2.11,2.14876895593489
0,2.14876895593489
1.867,2.88169583931134
0,2.14876895593489
2.879,2.88169583931134
2.137,3.07447245017585
0,0.109605479452055
2.676,2.14876895593489
3.039,2.88169583931134
3.69,2.88169583931134
4.402,2.7586405109489
4.068,2.90889735099338
1.437,2.14876895593489
1.823,2.7586405109489
4.866,2.14876895593489
2.12,1.18352255639098
0,1.33371300448431
4.725,2.7586405109489
2.717,3.33386456605859
0,0.265447115384615
2.711,1.33371300448431
3.663,3.33386456605859
4.171,2.14876895593489
3.112,3.4526301369863
2.795,2.14876895593489
4.346,3.33386456605859
0,0
0,1.33371300448431
0,1.18352255639098
3.794,3.33386456605859
3.151,1.41381898454746
0,0
3.032,2.88169583931134
2.995,1.41381898454746
3.124,2.14876895593489
4.183,2.14876895593489
2.679,3.4526301369863
2.678,2.14876895593489
4.403,2.14876895593489
3.345,3.07447245017585
1.461,2.88169583931134
3.976,3.33386456605859
0,2.14876895593489
4.346,2.14876895593489
3.333,2.88169583931134
2.426,2.88169583931134
0,2.88169583931134
4.203,3.4526301369863
3.158,2.88169583931134
4.035,2.14876895593489
3.356,2.14876895593489
0,1.18352255639098
1.963,2.14876895593489
2.462,2.14876895593489
0,1.41381898454746
3.833,2.14876895593489
3.887,2.7586405109489
2.869,2.88169583931134
3.126,2.88169583931134
0,3.4526301369863
3.209,2.88169583931134
3.006,3.33386456605859
4.47,2.88169583931134
3.292,2.7586405109489
0,1.33371300448431
2.905,2.14876895593489
3.854,1.33371300448431
0,0
1.304,2.14876895593489
1.535,2.14876895593489
1.569,2.14876895593489
4.518,2.14876895593489
1.673,1.18352255639098
4.418,3.33386456605859
2.966,2.14876895593489
1.334,0.907041775456919
2.976,3.07447245017585
0,2.88169583931134
3.407,2.88169583931134
3.254,2.14876895593489
4.351,2.7586405109489
4.75,3.33386456605859
1.9,2.7586405109489
0,0.907041775456919
3.314,1.41381898454746
3.426,1.33371300448431
3.123,2.14876895593489
4.445,2.90889735099338
2.885,2.14876895593489
0,0.109605479452055
3.913,2.14876895593489
2.839,2.39561398963731
1.716,2.88169583931134
0,1.41381898454746
2.088,2.39561398963731
3.732,3.33386456605859
0,2.14876895593489
0,3.07447245017585
0,2.39561398963731
3.666,2.14876895593489
0,2.7586405109489
0,0.109605479452055
0,2.90889735099338
2.808,1.18352255639098
2.265,1.33371300448431
2.527,2.14876895593489
0,2.14876895593489
2.689,2.39561398963731
2.351,2.88169583931134
2.12,2.14876895593489
2.912,3.33386456605859
0,3.07447245017585
2.714,2.88169583931134
4.832,3.07447245017585
0,0.109605479452055
2.27,2.14876895593489
3.437,2.88169583931134
4.676,2.88169583931134
3.669,2.7586405109489
0,1.33371300448431
0,1.41381898454746
4.036,2.88169583931134
0,0.109605479452055
2.811,3.33386456605859
1.531,2.14876895593489
2.246,2.39561398963731
3.524,1.41381898454746
0,3.33386456605859
4.185,2.7586405109489
4.984,3.07447245017585
4.5,2.88169583931134
1.932,3.33386456605859
0,0.907041775456919
3.667,2.14876895593489
2.043,2.14876895593489
2.389,2.88169583931134
0,0.265447115384615
1.982,2.39561398963731
4.613,2.90889735099338
2.609,2.14876895593489
4.142,3.33386456605859
3.347,3.33386456605859
3.45,3.33386456605859
4.099,2.14876895593489
3.826,1.41381898454746
0,3.33386456605859
4.404,2.88169583931134
2.084,2.14876895593489
4.213,2.88169583931134
0,2.88169583931134
2.525,2.88169583931134
3.427,0.265447115384615
4.373,3.33386456605859
4.307,3.33386456605859
2.073,2.14876895593489
1.974,2.90889735099338
3.581,3.33386456605859
3.545,3.33386456605859
2.017,2.14876895593489
2.205,2.88169583931134
3.018,2.14876895593489
3.808,3.33386456605859
1.551,2.14876895593489
3.99,3.33386456605859
3.594,3.33386456605859
4.918,3.33386456605859
0,1.33371300448431
4.173,3.07447245017585
2.475,2.88169583931134
2.525,1.41381898454746
4.215,3.33386456605859
0,2.88169583931134
3.955,2.88169583931134
0,2.14876895593489
0,2.14876895593489
2.145,2.14876895593489
1.392,2.14876895593489
4.195,2.39561398963731
0,2.14876895593489
1.736,2.14876895593489
1.267,0.907041775456919
4.061,2.88169583931134
2.008,2.7586405109489
3.422,3.4526301369863
0,1.18352255639098
0,0.907041775456919
1.951,2.14876895593489
3.535,3.33386456605859
0,2.14876895593489
2.125,3.33386456605859
2.14,2.88169583931134
2.581,1.41381898454746
0,3.07447245017585
4.51,2.7586405109489
0,1.18352255639098
0,2.7586405109489
